"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDMV"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-08-19","0.00","0.0","0.0","120","92","97","49.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-08-20","0.00","0.0","0.0","112","82","96","65.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-08-21","0.00","0.0","0.0","114","88","95","57.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-08-22","0.00","0.0","0.0","115","81","83","34.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-08-23","0.00","0.0","0.0","117","81","86","23.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-08-24","0.00","0.0","0.0","119","86","95","26.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-08-25","0.00","0.0","0.0","123","95","100","36.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-08-26","0.00","0.0","0.0","122","90","95","41.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-08-27","0.00","0.0","0.0","122","95","102","24.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-08-28","0.24","0.0","0.0","124","85","93","85.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-08-29","0.00","0.0","0.0","119","92","101","24.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-08-30","0.00","0.0","0.0","121","90","98","34.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-08-31","0.00","0.0","0.0","119","91","95","64.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-01","0.00","0.0","0.0","115","85","89",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-02","0.00","0.0","0.0","112","77","88","11.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-03","0.00","0.0","0.0","113","81","88","32.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-04","0.00","0.0","0.0","116","80","87","28.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-05","0.00","0.0","0.0","115","85","98","46.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-06","0.00","0.0","0.0","111","84","89","52.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-07","0.00","0.0","0.0","112","83","89","24.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-08","0.00","0.0","0.0","116","80","85","26.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-09","0.00","0.0","0.0","116","84","90","41.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-10","0.00","0.0","0.0","115","90","95","65.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-11","0.09","0.0","0.0","102","74","79","51.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-12","0.00","0.0","0.0","101","77","82","19.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-13","0.00","0.0","0.0","105","77","82","31.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-14","0.00","0.0","0.0","100","80","83","57.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-15","0.00","0.0","0.0","98","78","82","28.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-16","0.00","0.0","0.0","104","82","87","42.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-17","0.00","0.0","0.0","106","75","80","26.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-18","0.00","0.0","0.0","104","76","82","29.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-19","0.00","0.0","0.0","117","77","83","23.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-20","0.00","0.0","0.0","110","77","84","21.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-21","0.00","0.0","0.0","112","77","84","19.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-22","0.00","0.0","0.0","113","77","84","21.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-23","0.00","0.0","0.0","112","79","82","26.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-24","0.00","0.0","0.0","113","82","92","31.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-25","0.00","0.0","0.0","111","75","79","39.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-26","0.00","0.0","0.0","107","79","84","31.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-27","0.00","0.0","0.0","108","77","80","24.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-28","0.00","0.0","0.0","109","73","82","24.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-29","0.00","0.0","0.0","110","75","79","19.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-09-30","0.00","0.0","0.0","111","77","80","16.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-01","0.00","0.0","0.0","108","78","90","34.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-02","0.00","0.0","0.0","108","83","86","47.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-03","0.00","0.0","0.0","107","80","85","60.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-04","0.00","0.0","0.0","103","76","78","72.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-05","0.00","0.0","0.0","91","72","74","93.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-06","0.00","0.0","0.0","80","61","65","96.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-07","0.00","0.0","0.0","82","56","62","42.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-08","0.00","0.0","0.0","85","62","70","52.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-09","0.00","0.0","0.0","91","67","72","34.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-10","0.00","0.0","0.0","90","63","66","23.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-11","0.00","0.0","0.0","91","63","66","13.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-12","0.00","0.0","0.0","96","64","70","14.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-13","0.00","0.0","0.0","101","64","69","16.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-14","0.00","0.0","0.0","101","66","69","14.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-15","0.00","0.0","0.0","100","63","66","11.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-16","0.00","0.0","0.0","103","66","73","11.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-17","0.00","0.0","0.0","103","69","74","16.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-18","0.00","0.0","0.0","102","72","84","37.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-19","0.00","0.0","0.0","101","61","64","31.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-20","0.00","0.0","0.0","97","60","65","14.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-21","0.00","0.0","0.0","98","59","68","14.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-22","0.00","0.0","0.0","98","62","67","13.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-23","0.00","0.0","0.0","99","60","66","14.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-24","0.00","0.0","0.0","98","60","68","29.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-25","0.00","0.0","0.0","97","65","68","14.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-26","0.00","0.0","0.0","95","67","68","62.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-27","0.00","0.0","0.0","80","62","67","116.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-28","0.00","0.0","0.0","82","47","52","31.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-29","0.00","0.0","0.0","85","48","54","8.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-30","0.00","0.0","0.0","86","50","53","9.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-10-31","0.00","0.0","0.0","89","52","54","9.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-01","0.00","0.0","0.0","89","51","68","8.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-02","0.00","0.0","0.0","89","56","60","93.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-03","0.00","0.0","0.0","77","45","47","47.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-04","0.00","0.0","0.0","78","45","67","73.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-05","0.00","0.0","0.0","75","47","59","101.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-06","0.00","0.0","0.0","69","42","54","24.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-07","0.00","0.0","0.0","70","42","54","14.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-08","0.00","0.0","0.0","73","49","59","41.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-09","0.00","0.0","0.0","72","45","58","24.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-10","0.00","0.0","0.0","76","44","52","11.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-11","0.00","0.0","0.0","68","47","49",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-12","0.00","0.0","0.0","65","49","62","9.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-13","0.00","0.0","0.0","74","49","56","19.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-14","0.00","0.0","0.0","75","46","54","13.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-15","0.00","0.0","0.0","72","47","59","13.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-16","0.00","0.0","0.0","77","49","59","9.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-17","0.00","0.0","0.0","81","44","56","11.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-18","0.00","0.0","0.0","77","46","58","11.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-19","0.00","0.0","0.0","76","55","63","41.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-20","0.00","0.0","0.0","73","55","58","26.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-21","0.01","0.0","0.0","69","50","62","31.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-22","0.00","0.0","0.0","71","47","51",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-23","0.00","0.0","0.0","71","44","46","9.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-24","0.00","0.0","0.0","71","44","51","8.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-25","0.00","0.0","0.0","72","42","65","6.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-26","0.00","0.0","0.0","73","42","60","11.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-27","0.00","0.0","0.0","79","44","55","16.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-28","0.00","0.0","0.0","75","44","50",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-29","0.00","0.0","0.0","71","42","64","6.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-11-30","0.00","0.0","0.0","75","39","47","6.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-01","0.00","0.0","0.0","75","44","62","188.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-02","0.00","0.0","0.0","70","45","61","162.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-03","0.00","0.0","0.0","73","50","54","95.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-04","0.00","0.0","0.0","65","39","55","113.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-05","0.00","0.0","0.0","67","46","51","65.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-06","0.00","0.0","0.0","67","37","45","528.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-07","0.00","0.0","0.0","63","32","41","96.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-08","0.00","0.0","0.0","62","30","36","75.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-09","0.00","0.0","0.0","63","33","45","8.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-10","0.00","0.0","0.0","65","33","41","1.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-11","0.00","0.0","0.0","63","32","42","14.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-12","0.00","0.0","0.0","63","33","61","8.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-13","0.03","0.0","0.0","61","37","50","9.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-14","0.00","0.0","0.0","64","35","45","6.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-15","0.00","0.0","0.0","69","37","45","9.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-16","0.00","0.0","0.0","63","43","60","24.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-17","0.00","0.0","0.0","74","51","58","85.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-18","0.00","0.0","0.0","76","47","52","39.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-19","0.00","0.0","0.0","70","39","46","16.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-20","0.00","0.0","0.0","67","44","57","19.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-21","0.00","0.0","0.0","72","38","42","42.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-22","0.00","0.0","0.0","67","42","51","52.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-23","0.00","0.0","0.0","65","51","58","85.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-24","0.00","0.0","0.0","68","32","39","14.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-25","0.00","0.0","0.0","67","33","36","6.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-26","0.00","0.0","0.0","64","32","38","6.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-27","0.00","0.0","0.0","64","32","49","8.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-28","0.00","0.0","0.0","63","32","37","6.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-29","0.00","0.0","0.0","65","36","42","11.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-30","0.00","0.0","0.0","66","38","47","6.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2011-12-31","0.00","0.0","0.0","65","35","43","5.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-01","0.00","0.0","0.0","69","35","38","8.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-02","0.00","0.0","0.0","70","35","42","8.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-03","0.00","0.0","0.0","69","38","42","8.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-04","0.00","0.0","0.0","70","36","41","8.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-05","0.00","0.0","0.0","71","37","47","6.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-06","0.00","0.0","0.0","70","35","41","6.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-07","0.00","0.0","0.0","70","36","42","9.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-08","0.00","0.0","0.0","77","40","60","77.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-09","0.00","0.0","0.0","74","41","47","39.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-10","0.00","0.0","0.0","72","39","51","8.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-11","0.00","0.0","0.0","70","36","41","8.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-12","0.00","0.0","0.0","68","39","49","8.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-13","0.00","0.0","0.0","72","33","41","3.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-14","0.00","0.0","0.0","68","32","41","14.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-15","0.00","0.0","0.0","66","34","38","6.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-16","0.00","0.0","0.0","66","35","48","11.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-17","0.00","0.0","0.0","68","41","45","46.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-18","0.00","0.0","0.0","64","34","40","8.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-19","0.00","0.0","0.0","63","36","42","8.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-20","0.00","0.0","0.0","63","35","42","8.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-21","0.00","0.0","0.0","64","41","50","8.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-22","0.00","0.0","0.0","76","41","44","133.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-23","0.02","0.0","0.0","66","39","45","26.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-24","0.00","0.0","0.0","62","38","45","42.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-25","0.00","0.0","0.0","75","41","62","16.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-26","0.00","0.0","0.0","75","41","49","9.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-27","0.00","0.0","0.0","71","45","65","11.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-28","0.00","0.0","0.0","78","49","55","6.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-29","0.00","0.0","0.0","75","40","47","36.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-30","0.00","0.0","0.0","73","37","44","6.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-01-31","0.00","0.0","0.0","66","39","53","8.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-01","0.00","0.0","0.0","75","44","48","8.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-02","0.00","0.0","0.0","77","48","55","47.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-03","0.00","0.0","0.0","75","48","55","72.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-04","0.00","0.0","0.0","70","45","53","36.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-05","0.00","0.0","0.0","74","48","59","31.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-06","0.00","0.0","0.0","75","39","53","26.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-07","0.00","0.0","0.0","70","47","49","9.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-08","0.00","0.0","0.0","67","48","57","6.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-09","0.00","0.0","0.0","78","44","46","24.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-10","0.00","0.0","0.0","82","45","50","11.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-11","0.00","0.0","0.0","80","47","56","13.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-12","0.00","0.0","0.0","78","56","60","28.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-13","0.00","0.0","0.0","78","57","60","39.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-14","0.00","0.0","0.0","73","49","57","62.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-15","0.00","0.0","0.0","72","51","55","11.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-16","0.00","0.0","0.0","68","55","61","1.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-17","0.00","0.0","0.0","76","49","55","85.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-18","0.00","0.0","0.0","72","43","49","13.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-19","0.00","0.0","0.0","72","48","60","39.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-20","0.00","0.0","0.0","73","42","49","42.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-21","0.00","0.0","0.0","72","41","49","13.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-22","0.00","0.0","0.0","76","49","65","19.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-23","0.00","0.0","0.0","88","50","58","29.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-24","0.00","0.0","0.0","91","58","67","85.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-25","0.00","0.0","0.0","83","47","59","24.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-26","0.00","0.0","0.0","84","58","64","60.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-27","0.00","0.0","0.0","75","53","64","39.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-28","0.01","0.0","0.0","69","48","53","60.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-02-29","0.00","0.0","0.0","71","52","55","36.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-03-01","0.00","0.0","0.0","73","47","55","36.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-03-02","0.00","0.0","0.0","75","51","57","60.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-03-03","0.00","0.0","0.0","71","40","51","29.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-03-04","0.00","0.0","0.0","77","45","57","14.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-03-05","0.00","0.0","0.0","84","47","56","11.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-03-06","0.00","0.0","0.0","85","49","58","8.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2012-03-07","0.00","0.0","0.0","85","45","50","167.1"
